R_fighter,B_fighter,Winner,title_bout,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,win_by_Decision_Majority_diff,win_by_Decision_Split_diff,win_by_Decision_Unanimous_diff,win_by_TKO_Doctor_Stoppage_diff,odds_diff,ev_diff,kd_bout_diff,sig_str_landed_bout_diff,sig_str_attempted_bout_diff,sig_str_pct_bout_diff,tot_str_landed_bout_diff,tot_str_attempted_bout_diff,td_landed_bout_diff,td_attempted_bout_diff,td_pct_bout_diff,sub_attempts_bout_diff,pass_bout_diff,rev_bout_diff,Stance_diff,better_rank_enc
Joe Lauzon,Takanori Gomi,1,0,0,0,-1,-7,2,-16,0,-1,-7,-7.62,-2.54,-5,21.22222223,-1.4444444440000002,-1.166666667,0,0.0,0.0,0,1,0,-1,565,222.74193548,0.0,-8.0,-2.0,-0.27999999999999997,-18.0,-15.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,0
Gian Villante,Tom Lawlor,0,0,0,-1,0,2,-2,5,0,-1,2,-7.62,-5.08,-3,-32.17777778,1.0,0.8666666670000001,0,1.0,0.0,0,-1,2,0,400,134.54545455,1.0,-9.0,-12.0,-0.06,-6.0,-9.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1,-1
Jim Miller,Danny Castillo,1,0,0,0,-4,-6,1,-13,0,0,-6,2.54,0.0,-4,6.1622807,-1.539473684,1.1535087720000001,0,0.0,0.0,0,1,-1,0,260,48.571428569999995,0.0,-10.0,-7.0,-0.07,-10.0,-7.0,-2.0,3.0,-0.66,0.0,0.0,0.0,1,0
Kenny Robertson,Ben Saunders,0,0,0,-1,0,2,0,3,0,1,1,10.16,7.62,-1,-8.04761904,0.28571428600000004,-0.746031746,0,-1.0,0.0,0,0,0,0,250,40.925925930000005,-1.0,7.0,18.0,0.0,74.0,89.0,-2.0,-3.0,-0.66,0.0,-1.0,0.0,0,0
Eddie Wineland,Bryan Caraway,0,0,0,0,0,1,2,0,-1,-2,4,2.54,-2.54,1,-10.04761904,1.0,2.214285714,0,0.0,0.0,0,-1,0,0,260,48.571428569999995,0.0,9.0,10.0,0.03999999999999998,14.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,0,-1
Daron Cruickshank,James Krause,0,0,0,0,-1,-4,2,-15,0,-2,1,15.24,2.54,1,25.81818182,0.018181818,-1.163636364,0,0.0,0.0,0,-1,-2,0,370,120.0,0.0,4.0,-4.0,0.35000000000000003,4.0,-4.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0
Ramsey Nijem,Andrew Holbrook,0,0,1,0,-3,-5,4,-17,-1,-2,0,0.0,-12.7,-2,-25.44444444,-0.666666667,-2.666666667,0,0.0,0.0,0,0,-3,0,290,70.48387097,0.0,-9.0,-24.0,0.04999999999999999,-3.0,-21.0,-6.0,-3.0,-1.0,2.0,-5.0,1.0,-1,0
Jessamyn Duke,Elizabeth Phillips,0,0,0,0,-1,-1,0,-1,0,0,0,-12.7,-20.32,1,-18.33333333,-1.0,-0.666666667,0,0.0,0.0,0,0,-1,0,-280,-63.33333333,0.0,13.0,21.0,0.02999999999999997,29.0,41.0,0.0,1.0,-0.16000000000000003,-2.0,5.0,-2.0,0,0
Zak Cummings,Dominique Steele,1,0,1,0,-2,-2,1,-6,0,0,-1,-5.08,-2.54,3,-17.0,-0.666666667,-1.6666666669999999,0,-1.0,0.0,0,0,-1,0,720,313.68421053,-1.0,-12.0,-28.0,0.54,-14.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Michael Bisping,Thales Leites,1,0,0,4,1,-6,4,-28,0,-7,4,0.0,7.62,3,-29.56187291,0.93645485,0.715719063,0,0.0,0.0,0,0,-3,0,250,40.925925930000005,0.0,-36.0,-83.0,-0.009999999999999953,-37.0,-84.0,1.0,4.0,0.25,0.0,0.0,0.0,0,-1
Ross Pearson,Evan Dunham,0,0,0,0,1,-1,0,-2,-1,-3,1,5.08,2.54,-3,19.97619047,0.857142857,0.5476190470000001,0,0.0,0.0,0,3,-2,0,450,164.18367347,0.0,10.0,20.0,-0.029999999999999916,41.0,52.0,5.0,13.0,0.38,1.0,2.0,0.0,-1,0
Joe Duffy,Ivan Jorge,1,0,0,0,0,1,-1,8,0,-1,0,-2.54,0.0,-7,37.33333333,0.666666667,1.6666666669999999,0,0.0,0.0,0,0,2,0,1650,640.0,0.0,-1.0,-14.0,0.19,3.0,-8.0,0.0,2.0,0.0,-1.0,0.0,0.0,0,0
Joanne Calderwood,Cortney Casey,1,0,1,0,-1,-1,1,-4,0,0,0,2.54,5.08,1,-60.0,0.0,-1.0,0,-1.0,0.0,0,0,-1,0,420,146.52173913000001,-1.0,-33.0,-48.0,-0.030000000000000027,-121.0,-156.0,-3.0,-4.0,-0.75,0.0,-2.0,0.0,0,-1
Leon Edwards,Pawel Pawlak,1,0,0,0,0,0,0,2,0,-1,0,0.0,-2.54,-3,7.5,0.0,1.5,0,-1.0,0.0,0,0,1,0,725,300.0,-1.0,-12.0,7.0,-0.2,-8.0,10.0,0.0,0.0,0.0,0.0,-2.0,0.0,1,0
Stevie Ray,Leonardo Mafra,1,0,0,0,0,0,-2,6,0,-1,0,0.0,0.0,-1,15.0,-1.6666666669999999,1.6666666669999999,0,-1.0,0.0,0,0,1,0,410,140.55555556000002,-1.0,4.0,-1.0,0.10999999999999993,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Paddy Holohan,Vaughan Lee,1,0,-1,-1,0,1,-3,7,0,0,0,-10.16,-7.62,-5,7.0,-0.428571429,-1.428571429,0,0.0,0.0,0,0,1,0,270,56.03448276,0.0,-1.0,-24.0,0.15000000000000002,-8.0,-29.0,-1.0,-3.0,-0.33,-1.0,-2.0,-1.0,0,0
Ilir Latifi,Hans Stringer,1,0,0,0,-1,-1,1,-1,0,-1,-1,12.7,0.0,3,29.5,-0.5,1.25,0,-1.0,0.0,0,1,0,0,430,152.44680850999998,-1.0,-5.0,-4.0,-0.37,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Mickael Lebout,Teemu Packalen,1,0,1,0,0,0,1,-3,0,0,0,5.08,-2.54,-1,-47.0,0.0,0.0,0,0.0,0.0,0,0,0,0,-260,-48.571428569999995,0.0,-8.0,-24.0,0.06999999999999995,-27.0,-42.0,3.0,10.0,0.27,1.0,6.0,-2.0,0,0
Rob Whiteford,Paul Redmond,1,0,-1,-1,-1,-1,0,-2,0,0,0,2.54,2.54,4,-18.5,0.0,-2.5,0,0.0,0.0,0,0,-1,0,300,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Marcus Brimage,Jimmie Rivera,0,0,1,0,-3,-4,3,-17,0,-1,0,0.0,-7.62,4,-44.28571429,0.0,-0.428571429,0,1.0,0.0,0,-1,-2,0,-270,-58.571428569999995,1.0,6.0,10.0,0.030000000000000027,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Daniel Omielanczuk,Chris de la Rocha,1,0,2,0,-1,-1,2,-9,0,-1,0,7.62,15.24,-4,-31.66666667,-0.333333333,-1.0,0,-1.0,0.0,0,0,0,0,250,43.07692308,-1.0,-14.0,-8.0,0.050000000000000044,-14.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Frank Mir,Todd Duffee,1,0,0,1,-2,-12,8,-32,-5,-1,-8,0.0,0.0,7,8.33333333,-0.875,-0.833333333,0,-1.0,0.0,0,0,-2,0,-355,-112.36842105,-1.0,-7.0,-13.0,-0.06,-7.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Josh Thomson,Tony Ferguson,0,0,2,5,3,5,2,1,1,1,3,2.54,12.7,5,1.0,0.7777777779999999,-1.0,0,1.0,0.0,-1,1,1,1,-500,-192.96296296,1.0,50.0,49.0,0.22000000000000003,66.0,65.0,-1.0,-5.0,-0.16,2.0,0.0,1.0,0,-1
Holly Holm,Marion Reneau,1,0,0,1,1,1,0,1,0,0,1,-5.08,-2.54,-5,1.5,0.5,0.0,0,0.0,0.0,0,-1,1,0,470,175.78431373,0.0,-39.0,-103.0,-0.019999999999999962,-38.0,-102.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1,-1
Scott Jorgensen,Manvel Gamburyan,0,0,1,1,0,1,-1,6,1,-1,2,0.0,2.54,-2,-15.68333333,0.3,0.283333333,0,1.0,0.0,0,0,0,0,-370,-120.0,1.0,6.0,21.0,-0.03999999999999998,9.0,34.0,4.0,11.0,-0.12,2.0,0.0,-1.0,0,0
Kevin Lee,James Moontasri,1,0,0,-2,-2,-2,0,-7,0,0,1,2.54,-15.24,-5,-22.5,-0.75,-3.25,0,0.0,0.0,0,-1,-2,0,600,253.25396825,0.0,-3.0,-10.0,0.010000000000000009,-3.0,-10.0,-1.0,-2.0,-0.5,-1.0,-1.0,0.0,-2,0
Alan Jouban,Matt Dwyer,1,0,0,0,0,-1,0,-3,0,-1,0,10.16,7.62,8,-32.16666667,0.0,0.0,0,0.0,0.0,0,0,0,0,900,380.0,0.0,-22.0,13.0,-0.25,-29.0,6.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1,0
Sam Sicilia,Yaotzin Meza,1,0,0,0,0,-2,1,-4,0,-3,1,2.54,17.78,-5,-10.15,1.15,0.0,0,0.0,0.0,0,0,0,0,490,187.26415094,0.0,6.0,-4.0,0.19,6.0,-6.0,-1.0,7.0,-0.89,-3.0,-1.0,0.0,0,0
Jessica Andrade,Sarah Moras,1,0,1,1,-2,-2,2,-7,0,0,-1,15.24,12.7,-4,-46.4,-0.6,-0.2,0,0.0,0.0,0,-1,0,0,900,380.0,0.0,-32.0,-34.0,-0.23000000000000004,-135.0,-145.0,-3.0,4.0,-0.75,1.0,-6.0,0.0,0,-1
Rani Yahya,Masanori Kanehara,1,0,0,0,-2,-4,3,-16,0,0,-2,2.54,0.0,-2,17.5,0.625,0.0,0,0.0,0.0,0,0,-2,0,-250,-40.925925930000005,0.0,0.0,-24.0,0.19000000000000006,110.0,87.0,-4.0,-11.0,-0.36,-2.0,0.0,1.0,0,0
Igor Araujo,Sean Strickland,0,0,0,0,0,0,0,-1,0,0,1,0.0,-2.54,10,23.66666666,-0.333333334,0.333333333,0,1.0,0.0,0,1,-2,0,-845,-353.72340426,1.0,32.0,87.0,-0.04999999999999999,39.0,96.0,3.0,0.0,1.0,2.0,1.0,0.0,0,0
Kevin Casey,Ildemar Alcantara,1,0,2,1,2,4,0,14,0,0,1,7.62,2.54,2,13.5,0.0,2.166666667,0,0.0,0.0,0,2,1,0,-260,-48.571428569999995,0.0,-21.0,-20.0,-0.16999999999999998,-44.0,-44.0,-1.0,-3.0,-0.33,0.0,0.0,-1.0,1,0
Andrew Craig,Lyman Good,0,0,2,0,-2,-3,3,-16,0,-1,0,-2.54,-5.08,-1,-30.83333333,0.0,-0.5,0,1.0,0.0,0,-1,-1,0,-500,-192.96296296,1.0,35.0,9.0,0.31,40.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
Jake Ellenberger,Stephen Thompson,0,0,0,3,-2,-4,4,-18,0,-2,-1,7.62,10.16,-2,23.92857143,-0.28571428600000004,-0.904761904,0,1.0,0.0,0,-1,0,-1,-450,-164.18367347,1.0,15.0,21.0,0.21999999999999997,15.0,24.0,1.0,2.0,0.33,0.0,1.0,0.0,0,-1
Kamaru Usman,Hayder Hassan,1,1,0,0,0,0,0,0,0,0,0,-5.08,-15.24,-4,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,440,158.33333333000002,0.0,-12.0,-15.0,-0.29999999999999993,-24.0,-28.0,-6.0,-8.0,-0.75,-1.0,-5.0,0.0,2,0
Michael Graves,Vicente Luque,1,0,0,0,0,0,0,0,0,0,0,2.54,10.16,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,-345,-105.94594595000001,0.0,1.0,12.0,-0.10999999999999999,-3.0,7.0,-7.0,-10.0,-0.7,1.0,-4.0,-1.0,0,0
Jorge Masvidal,Cezar Ferreira,1,0,0,0,0,-1,0,-8,1,0,0,5.08,10.16,0,-38.85714286,-0.404761904,-0.880952381,0,-1.0,0.0,0,1,-2,0,370,120.0,-1.0,-5.0,-5.0,-0.14,-5.0,-5.0,1.0,3.0,0.33,0.0,1.0,0.0,-1,0
Angela Magana,Michelle Waterson,0,0,1,0,0,0,1,-3,0,0,0,5.08,-7.62,2,-37.0,0.0,0.0,0,0.0,0.0,0,0,0,0,-1650,-640.0,0.0,39.0,36.0,0.45,83.0,84.0,2.0,2.0,0.0,3.0,9.0,0.0,0,0
Maximo Blanco,Mike de la Torre,1,0,0,-1,-1,-2,1,-11,0,1,0,7.62,0.0,3,-25.5,-0.166666667,-1.333333334,0,-1.0,0.0,0,0,-3,0,-330,-97.85714286000001,-1.0,-3.0,-2.0,-0.36999999999999994,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Josh Samman,Caio Magalhaes,1,0,0,2,2,2,-1,6,0,0,1,-5.08,-15.24,0,-3.5,1.0,0.1,0,0.0,0.0,0,0,1,0,-220,-16.666666669999998,0.0,-9.0,-11.0,-0.26,-16.0,-18.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0
Russell Doane,Jerrod Sanders,0,0,-1,0,-2,-2,-1,-6,0,0,-1,2.54,5.08,-7,-25.5,-0.333333333,-3.0,0,-1.0,0.0,0,-1,0,0,845,353.72340426,-1.0,2.0,-4.0,0.18000000000000005,13.0,6.0,2.0,6.0,-0.13,0.0,2.0,-1.0,0,0
Dan Miller,Trevor Smith,0,0,0,0,-2,-4,3,-18,0,0,-4,5.08,2.54,0,15.45,-0.45,-0.45,0,0.0,0.0,0,0,0,0,-10,-8.281573500000007,0.0,26.0,17.0,0.25000000000000006,120.0,117.0,1.0,2.0,0.33,-1.0,2.0,0.0,0,0
George Sullivan,Dominic Waters,1,0,1,0,-2,-2,1,-8,0,-1,0,2.54,15.24,8,-47.66666667,0.0,-1.0,0,0.0,0.0,0,0,-1,0,460,170.0,0.0,-41.0,-43.0,-0.32000000000000006,-71.0,-73.0,3.0,3.0,0.0,-3.0,2.0,-1.0,0,0
Darrell Montague,Willie Gates,0,0,1,0,0,0,1,-1,0,0,0,5.08,7.62,-1,4.0,0.0,-0.5,0,1.0,0.0,0,0,0,0,-250,-43.07692308,1.0,15.0,20.0,0.26999999999999996,17.0,22.0,0.0,-1.0,0.0,0.0,0.0,0.0,1,0
Chad Mendes,Conor McGregor,0,1,0,4,0,-3,2,-14,-2,-1,0,7.62,20.32,4,3.0,-0.2,-1.0,0,1.0,0.0,0,0,-2,0,-355,-112.36842105,1.0,15.0,44.0,-0.14,38.0,67.0,-4.0,-7.0,-0.57,0.0,-2.0,0.0,-1,-1
Robbie Lawler,Rory MacDonald,1,1,0,0,2,-1,2,-10,-2,-2,1,2.54,5.08,8,0.41558441,0.454545455,0.7662337659999999,0,-1.0,0.0,0,-2,2,0,-310,-84.39393939,-1.0,16.0,66.0,-0.06,11.0,60.0,0.0,4.0,0.0,0.0,0.0,0.0,1,-1
Dennis Bermudez,Jeremy Stephens,0,0,-1,0,-4,3,-8,33,-1,4,-2,5.08,12.7,-1,-14.26666667,-0.772222222,-1.761111111,0,2.0,0.0,0,-1,2,1,450,164.18367347,2.0,3.0,-9.0,0.10000000000000003,-27.0,-42.0,-1.0,-4.0,-0.16,0.0,-1.0,0.0,0,-1
Gunnar Nelson,Brandon Thatch,1,0,0,0,-2,-2,0,-6,0,2,-3,7.62,5.08,-3,-2.26666667,-0.8,-0.2,0,-1.0,0.0,0,0,-1,0,-320,-91.17647059000001,-1.0,2.0,6.0,-0.18000000000000005,-12.0,-10.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0,-1
Brad Pickett,Thomas Almeida,0,0,2,2,0,-2,5,-17,0,0,-1,2.54,5.08,13,38.16666667,-0.222222222,-1.6666666669999999,0,0.0,0.0,0,-1,0,0,-1200,-485.71428571,0.0,4.0,0.0,0.07,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1,1
Matt Brown,Tim Means,1,0,2,4,-3,-6,4,-22,0,-7,0,5.08,0.0,3,9.76608188,-0.935672515,-0.380116959,0,0.0,0.0,0,1,0,0,280,63.33333333,0.0,-9.0,3.0,-0.27,-2.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0,-1
Mike Swick,Alex Garcia,0,0,0,0,-3,-8,3,-21,0,-4,-2,-10.16,-12.7,9,5.85714286,-0.35714285700000004,3.095238096,0,0.0,0.0,-1,1,-2,0,-845,-353.72340426,0.0,5.0,8.0,0.03,10.0,12.0,5.0,5.0,1.0,0.0,5.0,0.0,0,0
Cathal Pendred,John Howard,0,0,-3,-4,0,2,-6,21,0,2,-1,-15.24,-10.16,-5,-7.91666667,0.166666667,-0.666666667,0,0.0,0.0,0,2,-1,0,250,40.925925930000005,0.0,3.0,1.0,0.030000000000000027,16.0,15.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0
Cody Garbrandt,Henry Briones,1,0,0,0,0,0,0,-1,0,-1,1,0.0,10.16,-10,-17.0,1.0,-1.0,0,-1.0,0.0,0,0,0,0,1650,640.0,-1.0,-29.0,-52.0,-0.07,-30.0,-53.0,-3.0,-6.0,-0.5,0.0,-3.0,0.0,0,0
Neil Seery,Louis Smolka,0,0,0,-1,-1,0,0,0,0,1,0,12.7,10.16,12,12.66666667,-1.0,-0.333333333,0,-1.0,0.0,0,0,-1,0,-250,-40.925925930000005,-1.0,2.0,2.0,0.030000000000000027,-56.0,-63.0,6.0,10.0,0.6,2.0,9.0,0.0,0,0
Yosdenis Cedeno,Cody Pfister,0,0,0,0,-1,-1,1,-5,0,-1,0,5.08,10.16,6,-6.66666667,0.0,0.0,0,0.0,0.0,0,0,0,-1,460,170.0,0.0,-11.0,22.0,-0.19000000000000003,4.0,42.0,5.0,7.0,0.71,-1.0,5.0,-2.0,0,0
Lyoto Machida,Yoel Romero,0,0,1,5,-3,-9,6,-39,-5,-2,-1,-2.54,-2.54,-1,7.95,-0.4,1.3,0,0.0,0.0,0,-1,-5,0,310,84.39393939,0.0,11.0,6.0,0.12,13.0,8.0,1.0,2.0,0.5,0.0,1.0,0.0,0,-1
Santiago Ponzinibbio,Lorenz Larkin,0,0,0,-1,-1,0,-3,7,0,0,0,-2.54,-2.54,0,2.0,0.0,-0.333333333,0,1.0,0.0,0,0,0,0,-320,-91.17647059000001,1.0,31.0,14.0,0.23000000000000004,35.0,18.0,0.0,-3.0,0.0,0.0,1.0,0.0,0,0
Antonio Carlos Junior,Eddie Gordon,1,0,-1,0,0,0,-1,0,0,1,0,-5.08,-7.62,-6,6.83333333,-1.0,-1.333333333,0,0.0,0.0,0,0,-1,0,320,91.17647059000001,0.0,-28.0,-33.0,-0.25,-37.0,-44.0,-4.0,-7.0,-0.5,-1.0,-4.0,0.0,0,0
Thiago Santos,Steve Bosse,1,0,0,-1,-1,-2,2,-6,0,-2,0,-7.62,-10.16,-2,-17.75,0.0,0.0,0,-1.0,0.0,0,0,0,0,330,97.85714286000001,-1.0,-3.0,-3.0,-0.75,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Hacran Dias,Levan Makashvili,1,0,0,0,0,-1,2,-9,0,0,0,0.0,-2.54,5,-3.0,-0.25,3.75,0,0.0,0.0,0,1,-2,0,270,56.03448276,0.0,20.0,32.0,0.050000000000000044,36.0,47.0,-1.0,-2.0,-0.04999999999999999,-1.0,0.0,0.0,0,-1
Alex Oliveira,Joe Merritt,1,0,0,-1,-1,-1,1,-4,0,0,-1,2.54,-7.62,-4,-16.0,-0.5,-1.5,0,0.0,0.0,0,0,0,0,765,316.47058824,0.0,12.0,6.0,0.24999999999999994,1.0,-10.0,-5.0,-14.0,-0.31,-2.0,-5.0,3.0,0,0
Leandro Silva,Lewis Gonzalez,1,0,1,0,-1,-1,3,-9,0,0,-1,2.54,2.54,2,-26.25,-0.75,-1.75,0,0.0,0.0,0,0,0,0,355,112.36842105,0.0,-7.0,8.0,-0.20999999999999996,-2.0,17.0,-1.0,-2.0,-0.03999999999999998,0.0,-1.0,1.0,0,0
Steve Montgomery,Tony Sims,0,0,0,0,0,0,0,0,0,0,0,-12.7,-12.7,-5,0.0,0.0,0.0,0,1.0,0.0,0,0,0,0,-220,-16.666666669999998,1.0,1.0,-9.0,0.2,-1.0,-11.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
Danny Martinez,Sirwan Kakai,0,0,2,0,0,0,2,-6,0,0,0,-2.54,-2.54,5,-40.0,0.0,-2.5,0,1.0,0.0,0,0,0,0,10,8.281573500000007,1.0,-7.0,-38.0,0.02999999999999997,23.0,-9.0,5.0,10.0,0.5,0.0,1.0,0.0,0,0
Joanna Jedrzejczyk,Jessica Penne,1,1,0,-2,-2,-2,0,-5,-1,-1,0,-2.54,5.08,-5,-6.66666667,0.0,4.0,0,0.0,0.0,0,0,-1,0,1500,588.88888889,0.0,-101.0,-116.0,-0.32999999999999996,-134.0,-156.0,0.0,11.0,0.0,0.0,0.0,0.0,0,-1
Dennis Siver,Tatsuya Kawajiri,0,0,0,0,-3,-10,7,-39,0,-3,-1,2.54,-2.54,-1,-13.65789474,0.7894736840000001,1.315789474,0,0.0,0.0,0,0,-6,0,280,63.33333333,0.0,0.0,-21.0,0.20000000000000007,-43.0,-69.0,4.0,14.0,0.28,-1.0,5.0,0.0,0,-1
Peter Sobotta,Steve Kennedy,1,0,0,-1,-1,-1,3,-12,0,0,0,-2.54,-10.16,-4,-28.5,-0.5,-1.5,0,0.0,0.0,0,0,-1,0,680,282.97297297,0.0,-3.0,-1.0,-0.21000000000000002,-4.0,-2.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,1,0
Nick Hein,Lukasz Sajewski,1,0,1,0,-1,-1,1,-6,0,0,0,5.08,12.7,7,-37.5,0.0,-1.0,0,0.0,0.0,0,0,-1,0,280,63.33333333,0.0,-28.0,-40.0,-0.12,-27.0,-40.0,-1.0,-2.0,-0.33,0.0,-1.0,0.0,1,0
Makwan Amirkhani,Masio Fullen,1,0,0,0,0,0,0,2,0,-1,0,0.0,-5.08,-2,35.0,0.0,1.0,0,0.0,0.0,0,1,0,0,500,201.53846154000001,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,1,0
Mairbek Taisumov,Alan Patrick,1,0,0,0,0,-1,1,-5,0,-1,0,5.08,2.54,-5,1.75,0.0,-0.25,0,-1.0,0.0,0,0,0,0,300,77.5,-1.0,-6.0,-5.0,-0.09000000000000002,-7.0,-6.0,0.0,7.0,0.0,0.0,0.0,0.0,-1,0
Alan Omer,Arnold Allen,0,0,1,0,0,0,1,-3,0,0,0,-5.08,-2.54,5,-58.0,0.0,-1.0,0,0.0,0.0,0,0,0,0,310,84.39393939,0.0,-12.0,9.0,-0.23000000000000004,-52.0,-39.0,-1.0,0.0,-0.25,1.0,-2.0,0.0,-1,0
Niklas Backstrom,Noad Lahat,0,0,1,1,0,0,0,2,0,0,-1,-10.16,-12.7,-6,12.5,0.0,2.0,0,0.0,0.0,0,0,1,0,355,112.36842105,0.0,51.0,69.0,0.27,82.0,102.0,-3.0,-2.0,-0.47000000000000003,0.0,0.0,2.0,0,0
Scott Askham,Antonio Dos Santos,1,0,0,0,0,0,0,-1,0,0,0,-12.7,-7.62,1,-5.0,0.0,0.0,0,-2.0,0.0,0,0,0,0,430,152.44680850999998,-2.0,0.0,5.0,-0.16000000000000003,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Piotr Hallmann,Magomed Mustafaev,0,0,1,0,-1,-2,2,-11,0,0,-2,-2.54,0.0,1,-54.0,-0.5,-2.25,0,0.0,0.0,0,0,0,0,-220,-16.666666669999998,0.0,-11.0,-10.0,-0.13000000000000006,-76.0,-80.0,-2.0,0.0,-0.66,0.0,0.0,0.0,0,0
Taylor Lapilus,Ulka Sasaki,1,0,-1,-1,0,0,-1,0,0,0,1,10.16,-5.08,-2,-73.5,0.0,-1.5,0,0.0,0.0,0,0,-1,0,-520,-204.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Cain Velasquez,Fabricio Werdum,0,1,0,1,-2,-4,-1,-4,-4,-5,1,7.62,0.0,-5,-5.44444444,-0.13888888900000002,-1.861111111,0,0.0,0.0,0,0,0,0,825,343.26086957,0.0,8.0,5.0,0.030000000000000027,-16.0,-21.0,-3.0,-2.0,-0.47000000000000003,1.0,-1.0,0.0,0,-1
Gilbert Melendez,Eddie Alvarez,0,0,0,0,-1,-1,1,-7,-2,0,0,0.0,-10.16,2,-7.33333333,0.0,-1.0,0,0.0,0.0,0,0,-1,0,320,91.17647059000001,0.0,-6.0,-65.0,0.19999999999999996,-50.0,-108.0,3.0,10.0,0.27,0.0,0.0,0.0,0,-1
Kelvin Gastelum,Nate Marquardt,1,0,0,0,-1,6,-6,24,0,4,1,7.62,7.62,-13,-11.55555556,0.444444445,0.611111111,0,0.0,0.0,0,-2,3,0,900,380.0,0.0,-41.0,-61.0,-0.17000000000000004,-102.0,-131.0,-1.0,0.0,-0.5,0.0,-2.0,0.0,1,0
Yair Rodriguez,Charles Rosa,1,0,0,0,0,0,-1,3,-1,0,1,-5.08,-5.08,-6,-4.5,-2.5,1.5,0,0.0,0.0,0,0,-1,0,-330,-97.85714286000001,0.0,-17.0,-21.0,-0.07000000000000006,-30.0,-32.0,4.0,13.0,-0.65,-2.0,3.0,-2.0,-2,0
Tecia Torres,Angela Hill,1,0,0,0,0,0,0,0,0,0,0,5.08,10.16,-5,11.0,0.0,-1.0,0,0.0,0.0,0,0,0,0,430,152.44680850999998,0.0,-5.0,-12.0,-0.010000000000000009,-20.0,-34.0,-2.0,-12.0,-0.16,0.0,-4.0,0.0,0,-1
Henry Cejudo,Chico Camus,1,0,0,-1,-1,1,-3,12,0,0,0,5.08,5.08,-2,-29.16666667,0.0,-2.0,0,0.0,0.0,0,1,0,0,2100,817.156862745,0.0,-14.0,1.0,-0.09999999999999998,-74.0,-62.0,-1.0,-14.0,-0.6,0.0,0.0,0.0,0,-1
Efrain Escudero,Drew Dober,1,0,-1,-1,-1,-3,2,-16,-1,-1,1,-2.54,0.0,3,-3.52777778,-0.5277777779999999,-1.111111111,0,0.0,0.0,0,0,-3,0,-260,-48.571428569999995,0.0,-1.0,2.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1,0
Alejandro Perez,Patrick Williams,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,5.08,15.24,-8,-24.0,-1.0,1.0,0,1.0,0.0,0,0,-1,0,310,87.5,1.0,2.0,3.0,0.5,2.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,0,0
Francisco Trevino,Johnny Case,0,0,0,1,1,1,0,2,0,1,1,2.54,5.08,8,-11.0,0.0,0.0,0,0.0,0.0,0,0,-1,0,-940,-395.95238095,0.0,6.0,35.0,-0.09000000000000002,15.0,53.0,4.0,5.0,0.57,0.0,5.0,0.0,0,0
Augusto Montano,Cathal Pendred,0,0,0,2,2,2,0,7,0,-1,1,0.0,5.08,3,8.33333333,0.333333333,2.666666667,0,0.0,0.0,0,1,1,0,0,0.0,0.0,-4.0,-14.0,0.02999999999999997,17.0,13.0,4.0,17.0,0.23,0.0,3.0,0.0,0,0
